Type,ID,Profile,Caption,Date,Location,URL,TypeName,MediaCount,Likes,Comments,Video Views,Is Video,Engagement Rate,Hashtags,Mentions,Tagged Users,Followers,Following,Image URL
post,3092149412780252323,enconcept_tothemax,"พาสต้าแต่ละแบบเรียกไม่เหมือนกัน‼️ รู้ไว้ไม่เชย ไปต่างประเทศ หรือเข้าร้านอาหารฝรั่ง ห้ามพลาดเลยนะ🔥

🔅[อยากเก่งอังกฤษ โปรนี้ยาวไป]🔅
เตรียมก่อนพร้อมกว่า!! คอร์สคู่สุดฮิต DOUBLE PACK

เริ่มต้นเพียง 3,500.- ก็เก่งอังกฤษได้แล้ว

✨Double Pack พื้นฐานแน่น ง่ายๆ 3,500.-✨
Pack ปรับพื้นฐาน Grammar & Vocab ม.ต้น
Pack ปรับพื้นฐาน Grammr & Vocab ม.ปลาย
Pack Memolody Special Vol. 1&2

✨Double Pack อัพสกิล ฟิตคู่! Grammar & Vocab 8,900.-✨
Pack Grammar & Vocab ประถม
Pack Grammar & Vocab ม.ต้น
Pack Grammar & Vocab ม.ปลาย

✨Double Pack ฟิตพร้อมเตรียมสอบ!! 8,900.-✨
Pack Grammar & สอบเข้า ม.1
Pack Pre สอบเข้าเตรียมฯ & ม.4 โรงเรียนดัง
Pack Pre TCAS & TCAS (TGAT & A-Level)

✨Double Pack พร้อมสอบหมอ รอบ3 8,900.-✨
Pack A-Level อังกฤษ & ภาษาไทย
Pack A-Level อังกฤษ & สังคมฯ

สนใจทักไลน์เลย @enconcept

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-30 05:39:37,,https://www.instagram.com/p/CrphYINMxyj,GraphVideo,1,372,1,42014,True,1.6409308873344772,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,enconcept,interpass_thailand,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/343762677_614895780666220_6115101057915618545_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ooymH4MQa9AAX8SwCOR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQmLe-zunDWLR6fhNEiR-66MnlN8HZ_CVKhCiYcKwXRw&oe=64EF77C3&_nc_sid=bc0c2c
post,3091649179424653314,enconcept_tothemax,"""คอร์สสด TGAT1 ยังไม่เต็มนะใยบัว มาเรียนด้วยกันได้นะ"" ข้าวปุ้นกล่าว เพราะคอร์สนี้ สอนเข้มข้น ครบทุกเทคนิคลัด ที่ทำพี่ๆ #Dek66 ได้คะแนน 100/100 มาแล้ว!! พลาดไม่ได้นะคะน้องๆ

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838",2023-04-29 13:02:04,,https://www.instagram.com/p/CrnvoxlvAAC,GraphImage,1,94,0,,False,0.41353218072236153,#Dek66,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t39.30808-6/344015981_1158036168225454_5896748515577308526_n.png?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=p5MPwUlU8RkAX_XEltO&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfANBD5ZFxgE8n-iGq9caLRFqcSYdyOb5HGTnkpC05pg5w&oe=64F239B3&_nc_sid=bc0c2c
post,3091455553693027253,enconcept_tothemax,"แบงค์ร้อย2ใบ มีทอน🔥 มาเจอกันค่า🎉 งาน @dekdtcas Dek-D’s TCAS Hall EH98 บูธ 22 ลดสูงสุด 50% 🔥ได้ข่าวบางเล่มหมดแล้ว มาจับจอง Memolody Memologic AXรวมข้อสอบ และ อีกมากมายกันน้า

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-29 06:37:21,,https://www.instagram.com/p/CrnDnJkyAu1,GraphSidecar,8,167,0,,False,0.7346795125599402,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,dekdtcas,kruptae,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/343990049_246750351180380_5602908208436174487_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=cD5FC8f70DwAX_R5eo-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA2dPOB1rRJFDzLFLorQkSoDKbAvN_443byEWdVHC7ThQ&oe=64F2ACF2&_nc_sid=bc0c2c
post,3091371022378330501,enconcept_tothemax,"แจก✨ ศัพท์นี้เติม Sที ความหมายเปลี่ยนเลย ระวังเจอในข้อสอบนะ🔥

อยากเก่งอังกฤษ โปรนี้ยาวไป🔥
เตรียมก่อนพร้อมกว่า!! คอร์สคู่สุดฮิต DOUBLE PACK

เริ่มต้นเพียง 3,500.- ก็เก่งอังกฤษได้แล้ว

✨Double Pack พื้นฐานแน่น ง่ายๆ 3,500.-✨
Pack ปรับพื้นฐาน Grammar & Vocab ม.ต้น
Pack ปรับพื้นฐาน Grammr & Vocab ม.ปลาย
Pack Memolody Special Vol. 1&2

✨Double Pack อัพสกิล ฟิตคู่! Grammar & Vocab 8,900.-✨
Pack Grammar & Vocab ประถม
Pack Grammar & Vocab ม.ต้น
Pack Grammar & Vocab ม.ปลาย

✨Double Pack ฟิตพร้อมเตรียมสอบ!! 8,900.-✨
Pack Grammar & สอบเข้า ม.1
Pack Pre สอบเข้าเตรียมฯ & ม.4 โรงเรียนดัง
Pack Pre TCAS & TCAS (TGAT & A-Level)

✨Double Pack พร้อมสอบหมอ รอบ3 8,900.-✨
Pack A-Level อังกฤษ & ภาษาไทย
Pack A-Level อังกฤษ & สังคมฯ

สนใจทักไลน์เลย @enconcept

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-29 03:49:25,,https://www.instagram.com/p/CrmwZDpy-mF,GraphSidecar,7,63,0,,False,0.2771545466543487,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,enconcept,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/343494980_1246857025955324_3483539535011962902_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=HTaVnv17nVUAX9zvXvU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC36Iv2GSQau4vHdxt4m74UG1bhUlcqQfMo6obDAJzG9Q&oe=64F3A4E8&_nc_sid=bc0c2c
post,3090791195904323731,enconcept_tothemax,"ห้องสดครูพี่แทนเต็มแล้ว!!🔥 ทั้ง Vocab 5,000 และ Preสอบเข้าเตรียมฯ & Onet ม.3 แต่ZOOMยังเหลือนะน้องๆ❤️‍🔥 รีบมาจองกัน เพราะคอร์สนี้ฮอตมากกกกกกก ก.ไก่ล้านตัว
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838",2023-04-28 08:37:24,,https://www.instagram.com/p/CrksjeKyDCT,GraphSidecar,3,168,0,,False,0.7390787910782631,,,kruptan_enconcept,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/343787119_168702049460697_6543785223177612536_n.png?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=qSPfA0qEL_sAX8lzEUr&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBPR2N9kZm0z1I16FkQJufTgfSP7XekXKn6nz5sYRB4yA&oe=64F22188&_nc_sid=bc0c2c
post,3090730655470278507,enconcept_tothemax,"แอบชอบใคร ให้ส่งเพลงนี้ให้เลย✨ การันตีความหวาน!! @kruptan_enconcept 

#whatasongbyenc 🎶
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-28 06:41:04,,https://www.instagram.com/p/Crkeyfft1dr,GraphVideo,1,287,0,10429,True,1.2625929347586995,#whatasongbyenc #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,kruptan_enconcept,kruptan_enconcept,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/343414314_937926550779266_2914829898924430289_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=taCw_l2Umi0AX8fadB0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBno7dnKtyFh_h72vGYLuJFlUumzTEPwpM8cjS1dKWbZQ&oe=64EF982E&_nc_sid=bc0c2c
post,3090640329507384041,enconcept_tothemax,"✨Grand Opening Enconcept x @athome_th ✨
กวดวิชาแค่ปลายนิ้ว ครบทุกวิชา พร้อมทุกสนามสอบ🔥เตรียมตัวให้พร้อม ต้อนรับเปิดเทอม

• ค้นหา Passion ของตัวเอง ได้เรียนวิชาที่ชอบ คณะที่ใช่ 
• เข้าใจทุกเทคนิค สอบติดทุกสนาม
• ทำความรู้จักรูปแบบการเรียน Online เรียนอย่างไรให้ประสบความสำเร็จ

🗓️วันเสาร์ที่ 13 พฤษภาคม 2566 🕦เวลา 14.00 - 16.00 น.
📍The Newton ชั้น 11 อาคาร SIAMSCAPE

🔥เข้าร่วมฟรี🔥
ลงทะเบียนได้ที่ : https://forms.gle/HTUNLfkZ2vnVwAsU8

.

✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838",2023-04-28 03:37:39,,https://www.instagram.com/p/CrkKQE4yKrp,GraphImage,1,89,0,,False,0.3915357881307466,,athome_th,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/343576364_261548649771664_8457681547497054963_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=yldG5ioVGWEAX-sCHkv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAm2rAcfcSOq43VGAEXm8IhazYdG0KuC-3mRQ6s-hP_xA&oe=64F2DD01&_nc_sid=bc0c2c
post,3089407683286815142,enconcept_tothemax,"พี่แนนลองใช้ #ChatGPT ถามคำอวยพรสำหรับวันเกิดน้องสาว น่าสนใจมากๆค่ะ น้องๆลองใช้แล้วฝึกกันดูนะคะ🥰

Happy belated birthday 🎉to อิมมี่❤️ มีความสุขมากๆ สุขภาพร่างกายแข็งแรง เจริญก้าวหน้าในธรรมยิ่งๆ ขึ้นไปสมหวังทุกเรื่องนะคะ 🥰 @immiepinky",2023-04-26 10:48:36,,https://www.instagram.com/p/Crfx-torFGm,GraphSidecar,3,152,1,,False,0.6730896133034183,#ChatGPT,immiepinky,enconcept_tothemax immiepinky,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/343111940_898097614594498_538049236301685340_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=E-9hKfr4H6cAX-Mzn-b&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDRtsmR053HfO4J6GNRsIltzqE7n85qFcfrxuq2WKjj9A&oe=64F27347&_nc_sid=bc0c2c
post,3088739646961094973,enconcept_tothemax,"เพราะ Give ไม่ได้แปลว่าให้เสมอไป🤔

อยากเก่งอังกฤษ โปรนี้ยาวไป🔥
เตรียมก่อนพร้อมกว่า!! คอร์สคู่สุดฮิต DOUBLE PACK

เริ่มต้นเพียง 3,500.- ก็เก่งอังกฤษได้แล้ว

✨Double Pack พื้นฐานแน่น ง่ายๆ 3,500.-✨
Pack ปรับพื้นฐาน Grammar & Vocab ม.ต้น
Pack ปรับพื้นฐาน Grammr & Vocab ม.ปลาย
Pack Memolody Special Vol. 1&2

✨Double Pack อัพสกิล ฟิตคู่! Grammar & Vocab 8,900.-✨
Pack Grammar & Vocab ประถม
Pack Grammar & Vocab ม.ต้น
Pack Grammar & Vocab ม.ปลาย

✨Double Pack ฟิตพร้อมเตรียมสอบ!! 8,900.-✨
Pack Grammar & สอบเข้า ม.1
Pack Pre สอบเข้าเตรียมฯ & ม.4 โรงเรียนดัง
Pack Pre TCAS & TCAS (TGAT & A-Level)

✨Double Pack พร้อมสอบหมอ รอบ3 8,900.-✨
Pack A-Level อังกฤษ & ภาษาไทย
Pack A-Level อังกฤษ & สังคมฯ

สนใจทักไลน์เลย @enconcept

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-25 12:41:20,,https://www.instagram.com/p/CrdaFgUyBE9,GraphImage,1,142,0,,False,0.6246975496018653,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,enconcept,krupnan,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/343238515_1666683273751144_2740858909756268905_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=EKaluZFytUMAX8E50OM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDik9wyWXl7DlU8AZMEkY--ZAAK8hIDwcgRaekMshyq9g&oe=64F2F5E5&_nc_sid=bc0c2c
post,3087831151997352866,enconcept_tothemax,"บอกตรงๆว่าเลิกเลยเถอะ!🔥 เอาไว้บอกเพื่อนรักที่กำลังประสบปัญหาความรัก ✨แปลเพลง บอยพาโบ้ - Milli ft.Bowkylion เป็นภาษาอังกฤษ โดย @kruptan_enconcept #whatasongbyenc 🎶
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-24 06:42:12,,https://www.instagram.com/p/CraLhKdL_ui,GraphVideo,1,116,0,2030,True,0.5103163081254674,#whatasongbyenc #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,kruptan_enconcept,kruptan_enconcept,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/343280625_1678972785857725_1702517695342368128_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Fz5PQiX_l7IAX-zoH2C&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAtlNG47v0QwEUhSOq3nuNm_8HkQbkzQUBl1GWBeHrNrw&oe=64EF85BB&_nc_sid=bc0c2c
post,3087743334321045110,enconcept_tothemax,"ยกระดับการใช้ภาษาอังกฤษไปอีกขั้น🔥 กับศัพท์ไม่ทางการ vs ศัพท์ทางการ เรียนรู้ไว้ให้ดูคูล ดูเท่ แบบตัวแม่ตัวมัม ✨

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ก้าวไกล #ทิมพิธา",2023-04-24 03:41:50,,https://www.instagram.com/p/CrZ3jP3yT52,GraphImage,1,367,0,,False,1.6145352162245392,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ก้าวไกล #ทิมพิธา,,krupnan,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/342903171_660801632524753_2383767982114501124_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=15uEkaCiLqAAX_kkRba&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAgQBG4eMNFdidZSmAlEwIy-WK0WjL3QXpb27XbEUTnVA&oe=64F39DEF&_nc_sid=bc0c2c
post,3087086600560686017,enconcept_tothemax,"Dek66 ฟังทางนี้!! Enconcept ใจดี✨ แจกฟรีคอร์สภาษาต่อยอดในมหาลัย เพียงกรอกคะแนน A-level อังกฤษ ไทย สังคม (บางวิชาไม่มีไม่เป็นไรน้า)
งานนี้บอกเลย *ได้ทุกคน *ไม่จำกัดคะแนนขั้นต่ำ
🔥เป็นรางวัลแก่น้องๆที่ฝ่าฟันมาจนถึงสนามสุดท้ายค่า

Link: https://forms.gle/AvReET2k9XJpeGKk7

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)",2023-04-23 05:57:02,,https://www.instagram.com/p/CrXiOg5SbPB,GraphImage,1,123,0,,False,0.5411112577537284,,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/342182225_140451018865287_3309762338417840623_n.png?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=WIkEjsqSOBEAX8GNmkc&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBwitZU8_2a0Mu9kzhopAknFQVlAhtxVzm0rY6avIsdAQ&oe=64F36399&_nc_sid=bc0c2c
post,3087047512775416884,enconcept_tothemax,"#พิธา รับคำท้า Enconcept!! ตอบศัพท์อังกฤษไวใน 3วิ🔥 ไวมากกกกเวอร์ / ไว้พี่ๆเจอแคนดิเดตคนไหนอีก จะชวนมาประลองเกมศัพท์ 3 วิ ให้น้องๆดูเป็นแรงบันดาลใจกันนะคะ✨

Political party(n.) พรรคการเมือง
Policies (n.) นโยบาย (หลายๆนโยบาย)

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ก้าวไกล #ทิมพิธา",2023-04-23 04:43:55,,https://www.instagram.com/p/CrXZVtju1w0,GraphVideo,1,38094,221,504856,True,168.55835642954554,#พิธา #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ก้าวไกล #ทิมพิธา,,pita.ig krupnan,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/342714827_246213894602610_217907453494684648_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ckcqtd19MxsAX_VB75d&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBq8kNkuX_9yKKJWHNnVlzaI3cixJtR9zGo2PB6AsvoVQ&oe=64EF8A9A&_nc_sid=bc0c2c
post,3086295473901454632,enconcept_tothemax,"งาน Dek-D’s TCAS Fair 
Enconcept ไปร่วมออกบูธด้วยนะ‼️📖🎉

มาร่วมสนุกกับกิจกรรมต่างๆ มากมาย และโปรโมชั่นสูงสุดถึง 50% ย้ำว่า 50% ‼️

>>วันที่ 29 เมษายน @BITEC Bangna Hall EH98 “บูธ 22” เวลา 09.00 – 18.00 น.
เข้าร่วมฟรี ‼️

ขอแอบกระซิบว่ามี BU ที่เข้าร่วมทั้งหมด 4 BU เลยน้า
📌 Enconcept
📌 InterPass
📌 SociThai
📌 XChange

✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv",2023-04-22 03:45:12,,https://www.instagram.com/p/CrUuWGxysUo,GraphSidecar,5,93,0,,False,0.40913290220403853,,bitec,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/342534525_791787865343718_4002496925344743163_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=qtUSaaRFTYsAX8zz3sL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfATNb7Z7TCRyV90qm0irN3Dw2bSNp18lhIhHsqKIQ4vxg&oe=64F26430&_nc_sid=bc0c2c
post,3086233827749266381,enconcept_tothemax,"อยากคูลมากขึ้น ต้องหยุดใช้ very✨ Enconcept ขอแจกศัพท์ที่ใช้แล้วปังกว่าแน่นอน! และที่สำคัญมีโปรพิเศษมาแจก!

🔥เหลือเพียง 3,500.- เท่านั้น
กับ Memolody Pack vol 1&2 (Double pack)
จากเกือบหมื่น!

แคปรูปทักแชทได้เลยค่ะน้องๆ❤️
 line: enconcept

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-22 01:42:43,,https://www.instagram.com/p/CrUgVCUygPN,GraphImage,1,534,0,,False,2.3492147287844793,#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,krupnan,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/342707267_786331266227412_1281796862977917175_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=G_2RvxX6q3MAX_1GpXi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAkI5iQBVs0I8Bcl96XFy_VvPadCJZsuZbwTsXaD4sGqw&oe=64F24F0A&_nc_sid=bc0c2c
post,3086226220546894276,enconcept_tothemax,"คำนี้ต้องรู้! เพราะ #UK และ #US ใช้ต่างกัน 😱
🔦🔥 @kruptan_enconcept 

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

#dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-04-22 01:29:30,,https://www.instagram.com/p/CrUemVkManE,GraphVideo,1,789,0,23408,True,3.471030750956843,#UK #US #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,kruptan_enconcept,krupnan kruptan_enconcept,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/342711959_808681210597616_3119787585417559382_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=r2G1XasDlJAAX-nrr2O&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCZdEA5Fd2nH1NqGdeGcRJgwPgLudqyTjqyiBftSStsNA&oe=64EF3AFC&_nc_sid=bc0c2c
